epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,10196,1.2366,0.77807,0.92886,0.77004,0.51417,0.60615,0.36918,1.27019,0.81552,0.94488,0.00011395,0.00011395,0.00011395
181,10251.5,1.21687,0.7659,0.92919,0.77298,0.51465,0.60656,0.37007,1.27262,0.81487,0.94535,0.000109,0.000109,0.000109
182,10308,1.2164,0.76288,0.92656,0.77151,0.51537,0.60749,0.36957,1.26973,0.81457,0.94527,0.00010405,0.00010405,0.00010405
183,10363.2,1.22211,0.76836,0.92461,0.76293,0.51782,0.60548,0.36936,1.26822,0.8131,0.94488,9.91e-05,9.91e-05,9.91e-05
184,10418.3,1.22419,0.76371,0.9292,0.76924,0.51474,0.60664,0.37055,1.26831,0.81307,0.94518,9.415e-05,9.415e-05,9.415e-05
185,10474.4,1.24191,0.78022,0.92879,0.77114,0.51609,0.60741,0.37095,1.27212,0.81361,0.94588,8.92e-05,8.92e-05,8.92e-05
186,10530.3,1.21349,0.76225,0.92556,0.76598,0.51722,0.60651,0.37059,1.27054,0.81629,0.94496,8.425e-05,8.425e-05,8.425e-05
187,10584.9,1.22627,0.76967,0.92617,0.76518,0.51537,0.60604,0.37043,1.27015,0.81513,0.94487,7.93e-05,7.93e-05,7.93e-05
188,10640.1,1.21216,0.76553,0.92436,0.76022,0.51705,0.60633,0.37036,1.27113,0.81303,0.9444,7.435e-05,7.435e-05,7.435e-05
189,10697.2,1.21768,0.76943,0.92058,0.76098,0.51838,0.60764,0.37036,1.27013,0.81247,0.94484,6.94e-05,6.94e-05,6.94e-05
190,10752.1,1.22521,0.76905,0.92653,0.76005,0.52065,0.60826,0.37103,1.26918,0.81119,0.94435,6.445e-05,6.445e-05,6.445e-05
191,10808.5,1.1933,0.76675,0.91702,0.77399,0.50991,0.60417,0.3685,1.27458,0.81673,0.945,5.95e-05,5.95e-05,5.95e-05
192,10863.6,1.19075,0.76033,0.91719,0.77452,0.51033,0.60383,0.36728,1.28084,0.82063,0.9473,5.455e-05,5.455e-05,5.455e-05
193,10919.2,1.18126,0.74958,0.91906,0.77162,0.51489,0.60251,0.3668,1.28239,0.82293,0.94732,4.96e-05,4.96e-05,4.96e-05
194,10974.7,1.18203,0.7559,0.9188,0.76934,0.51586,0.60196,0.36599,1.28223,0.82386,0.94706,4.465e-05,4.465e-05,4.465e-05
195,11029.5,1.18603,0.74879,0.91582,0.77262,0.51489,0.60213,0.36616,1.28222,0.82193,0.94722,3.97e-05,3.97e-05,3.97e-05
196,11085.1,1.17347,0.75414,0.91462,0.77628,0.51083,0.60157,0.36543,1.28363,0.82268,0.94736,3.475e-05,3.475e-05,3.475e-05
197,11140.6,1.17434,0.74486,0.91201,0.78387,0.50841,0.60328,0.36585,1.28396,0.82161,0.94769,2.98e-05,2.98e-05,2.98e-05
198,11195,1.17957,0.75012,0.91386,0.78096,0.50985,0.60366,0.36587,1.28429,0.82027,0.94742,2.485e-05,2.485e-05,2.485e-05
199,11248.7,1.16915,0.74386,0.91355,0.77882,0.51129,0.60315,0.366,1.28423,0.82164,0.94744,1.99e-05,1.99e-05,1.99e-05
200,11303.2,1.17248,0.74566,0.91288,0.77516,0.51417,0.60304,0.3654,1.28408,0.82112,0.94747,1.495e-05,1.495e-05,1.495e-05
