epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
358,5986.15,0.58072,0.35962,0.89186,0.96117,0.85831,0.93131,0.74844,0.8243,0.45989,1.0066,0.000116425,0.000116425,0.000116425
359,6001.84,0.60042,0.37006,0.88889,0.95695,0.86207,0.93122,0.74964,0.8244,0.46237,1.00685,0.00011395,0.00011395,0.00011395
360,6017.4,0.60089,0.3696,0.8906,0.95253,0.86808,0.93009,0.74858,0.82516,0.46112,1.00744,0.000111475,0.000111475,0.000111475
361,6039.66,0.60071,0.36874,0.88699,0.94437,0.87398,0.93003,0.75097,0.82259,0.45803,1.00682,0.000109,0.000109,0.000109
362,6055.35,0.58759,0.36531,0.89407,0.94509,0.87461,0.93111,0.75084,0.82366,0.45814,1.009,0.000106525,0.000106525,0.000106525
363,6070.95,0.59273,0.37113,0.88078,0.94502,0.87524,0.93094,0.75039,0.82411,0.45864,1.01022,0.00010405,0.00010405,0.00010405
364,6086.64,0.59865,0.36992,0.88992,0.94819,0.87207,0.92907,0.74899,0.82557,0.46141,1.00792,0.000101575,0.000101575,0.000101575
365,6107.72,0.59912,0.36648,0.8934,0.96069,0.85808,0.9292,0.74934,0.82635,0.46175,1.00658,9.91e-05,9.91e-05,9.91e-05
366,6123.5,0.59231,0.36847,0.8952,0.9639,0.85517,0.93008,0.74833,0.82898,0.46236,1.00787,9.6625e-05,9.6625e-05,9.6625e-05
367,6139.06,0.59994,0.37129,0.89033,0.96216,0.86084,0.93041,0.74767,0.82527,0.46173,1.00753,9.415e-05,9.415e-05,9.415e-05
368,6161.26,0.59584,0.36928,0.89102,0.95691,0.86326,0.93073,0.7488,0.82342,0.4589,1.00706,9.1675e-05,9.1675e-05,9.1675e-05
369,6176.63,0.60299,0.37666,0.89782,0.95662,0.86583,0.93122,0.74958,0.82285,0.45688,1.0072,8.92e-05,8.92e-05,8.92e-05
370,6192.22,0.58944,0.36446,0.89052,0.95853,0.8627,0.93146,0.74918,0.82147,0.46056,1.00601,8.6725e-05,8.6725e-05,8.6725e-05
371,6214.91,0.58986,0.36264,0.88519,0.95191,0.86871,0.93106,0.7492,0.82142,0.45676,1.00775,8.425e-05,8.425e-05,8.425e-05
372,6230.68,0.58301,0.35951,0.88457,0.95383,0.86773,0.93118,0.74888,0.8201,0.45415,1.00653,8.1775e-05,8.1775e-05,8.1775e-05
373,6246.34,0.57872,0.3581,0.88555,0.95392,0.8696,0.93073,0.75125,0.81968,0.4577,1.00476,7.93e-05,7.93e-05,7.93e-05
374,6262.12,0.57782,0.36212,0.89026,0.94947,0.87022,0.93042,0.75186,0.82254,0.46287,1.00742,7.6825e-05,7.6825e-05,7.6825e-05
375,6283.22,0.59185,0.36392,0.89385,0.94974,0.87335,0.93144,0.75225,0.82331,0.46318,1.0089,7.435e-05,7.435e-05,7.435e-05
376,6298.83,0.59011,0.36665,0.88984,0.94889,0.8721,0.93103,0.75044,0.82202,0.46166,1.00817,7.1875e-05,7.1875e-05,7.1875e-05
377,6314.57,0.58917,0.36652,0.88901,0.94997,0.86909,0.93114,0.75117,0.82107,0.45934,1.00823,6.94e-05,6.94e-05,6.94e-05
378,6336.53,0.59075,0.36982,0.89041,0.94528,0.87085,0.93069,0.74876,0.82082,0.45804,1.00734,6.6925e-05,6.6925e-05,6.6925e-05
379,6352.15,0.58596,0.36325,0.8862,0.95009,0.86395,0.93008,0.74936,0.81923,0.45836,1.006,6.445e-05,6.445e-05,6.445e-05
380,6367.69,0.57927,0.36269,0.88894,0.95412,0.8605,0.93046,0.74902,0.81918,0.45718,1.00664,6.1975e-05,6.1975e-05,6.1975e-05
381,6383.77,0.59363,0.36312,0.88766,0.95564,0.86082,0.93026,0.75021,0.81801,0.4596,1.00639,5.95e-05,5.95e-05,5.95e-05
382,6404.26,0.58501,0.36127,0.88948,0.94854,0.86669,0.93115,0.75072,0.818,0.4596,1.00597,5.7025e-05,5.7025e-05,5.7025e-05
383,6419.84,0.59571,0.37115,0.89275,0.94717,0.8721,0.93114,0.75104,0.81917,0.45885,1.00444,5.455e-05,5.455e-05,5.455e-05
384,6435.3,0.5921,0.36706,0.88799,0.94862,0.86959,0.93097,0.74994,0.82,0.45935,1.00426,5.2075e-05,5.2075e-05,5.2075e-05
385,6458.07,0.59314,0.36366,0.89192,0.94628,0.8721,0.93054,0.74953,0.81945,0.46162,1.0044,4.96e-05,4.96e-05,4.96e-05
386,6474.01,0.58273,0.36185,0.88269,0.93977,0.87524,0.93038,0.75023,0.81953,0.46083,1.0043,4.7125e-05,4.7125e-05,4.7125e-05
387,6489.77,0.57814,0.35697,0.88693,0.9492,0.86696,0.93061,0.75096,0.81799,0.46023,1.0037,4.465e-05,4.465e-05,4.465e-05
388,6505.45,0.58815,0.36864,0.89155,0.96566,0.85141,0.93002,0.7503,0.81781,0.46155,1.00372,4.2175e-05,4.2175e-05,4.2175e-05
389,6525.95,0.58098,0.36007,0.88896,0.97258,0.84702,0.92989,0.75082,0.8174,0.46165,1.00486,3.97e-05,3.97e-05,3.97e-05
390,6541.49,0.57257,0.35503,0.88631,0.94617,0.87085,0.93058,0.75071,0.81754,0.46151,1.00505,3.7225e-05,3.7225e-05,3.7225e-05
391,6558.31,0.53786,0.32842,0.86096,0.95232,0.8652,0.92837,0.74553,0.82231,0.4602,1.00938,3.475e-05,3.475e-05,3.475e-05
392,6579.88,0.5144,0.30818,0.85342,0.94985,0.86682,0.92609,0.74094,0.82541,0.45863,1.01187,3.2275e-05,3.2275e-05,3.2275e-05
393,6595.25,0.5039,0.29811,0.84843,0.95797,0.85732,0.92497,0.74031,0.82549,0.45694,1.01176,2.98e-05,2.98e-05,2.98e-05
394,6610.94,0.50986,0.29997,0.85252,0.94786,0.86395,0.926,0.74164,0.82525,0.45763,1.01201,2.7325e-05,2.7325e-05,2.7325e-05
395,6626.64,0.51643,0.30241,0.85085,0.95287,0.86191,0.92706,0.74182,0.8248,0.45755,1.01172,2.485e-05,2.485e-05,2.485e-05
396,6647.97,0.50855,0.30105,0.84901,0.95228,0.86326,0.9273,0.74265,0.82435,0.45721,1.01136,2.2375e-05,2.2375e-05,2.2375e-05
397,6663.55,0.50668,0.30336,0.85237,0.95493,0.86348,0.92764,0.74329,0.82378,0.45785,1.011,1.99e-05,1.99e-05,1.99e-05
398,6679.41,0.50746,0.30203,0.84997,0.95567,0.86508,0.92772,0.74298,0.82302,0.45843,1.01102,1.7425e-05,1.7425e-05,1.7425e-05
399,6701.65,0.50958,0.29775,0.85311,0.95431,0.8652,0.92861,0.74401,0.8217,0.45881,1.01003,1.495e-05,1.495e-05,1.495e-05
400,6717.23,0.50187,0.2988,0.84721,0.95695,0.8652,0.92821,0.74437,0.82019,0.4591,1.00827,1.2475e-05,1.2475e-05,1.2475e-05
